# Generation	ratio_optimal	mean_fitness
928	0.52761	30.4573
929	0.52992	30.4614
930	0.53059	30.4635
931	0.5312	30.4653
932	0.53195	30.4658
933	0.53247	30.467
934	0.5333	30.469
935	0.53314	30.4689
936	0.53332	30.4691
937	0.53453	30.4707
938	0.53542	30.4729
939	0.53605	30.4748
940	0.5373	30.4769
941	0.53762	30.4784
942	0.53896	30.4804
943	0.5404	30.4825
944	0.54098	30.4838
945	0.5419	30.4855
946	0.54209	30.4864
947	0.54157	30.4871
948	0.54227	30.4883
949	0.54308	30.4905
950	0.54394	30.4912
951	0.54459	30.4932
952	0.54515	30.4941
953	0.54652	30.4971
954	0.5482	30.4995
955	0.54832	30.4999
956	0.54816	30.5001
957	0.54894	30.5014
958	0.54959	30.5024
959	0.55019	30.5044
960	0.5513	30.5058
961	0.55147	30.507
962	0.55266	30.5084
963	0.55367	30.5097
964	0.55426	30.5108
965	0.55392	30.5112
966	0.55465	30.5128
967	0.55546	30.5146
968	0.55586	30.5155
969	0.55654	30.5166
970	0.55732	30.5175
971	0.55815	30.5197
972	0.55761	30.5197
973	0.5593	30.5213
974	0.56012	30.5221
975	0.5608	30.5235
976	0.56117	30.5245
977	0.56206	30.5256
978	0.56214	30.5262
979	0.56313	30.5285
980	0.56394	30.5293
981	0.56388	30.5292
982	0.56494	30.5308
983	0.56494	30.5322
984	0.56599	30.5339
985	0.56659	30.5346
986	0.56767	30.5364
987	0.56808	30.5372
988	0.56861	30.5385
989	0.56937	30.5401
990	0.56995	30.5409
991	0.56995	30.5411
992	0.57098	30.5429
993	0.57155	30.5442
994	0.57233	30.546
995	0.57307	30.5472
996	0.57337	30.5476
997	0.57318	30.5474
998	0.57366	30.5485
999	0.57379	30.5491
1000	0.57476	30.5507
1001	0.57508	30.552
1002	0.5754	30.5528
1003	0.57562	30.553
1004	0.57573	30.5543
1005	0.5761	30.5552
1006	0.57664	30.5557
1007	0.57741	30.5568
1008	0.57817	30.5582
1009	0.57845	30.5589
1010	0.57865	30.5596
1011	0.57893	30.5598
1012	0.57966	30.5607
1013	0.57995	30.5611
1014	0.58052	30.562
1015	0.58084	30.562
1016	0.58176	30.5631
1017	0.58165	30.564
1018	0.58192	30.5643
1019	0.58219	30.565
1020	0.58271	30.5658
1021	0.58331	30.5668
1022	0.58354	30.5671
1023	0.58365	30.5673
1024	0.58404	30.568
1025	0.58433	30.5691
1026	0.58447	30.5696
1027	0.58519	30.5704
1028	0.58563	30.5713
1029	0.58613	30.5718
